datetime	user	rtypes	ptypes	cum_rtypes	cum_ptypes
2005-11-06 10:00:02	parg	0	1	0	1
2006-02-01 02:48:31	parg	0	0	0	1
2006-02-21 16:27:03	parg	0	0	0	1
2006-02-21 16:43:21	parg	0	0	0	1
2006-02-21 16:50:53	parg	0	0	0	1
2006-03-22 12:40:29	the8472	0	2	0	2
2006-03-22 15:16:45	the8472	0	0	0	2
2006-03-23 15:26:50	the8472	0	4	0	6
2006-03-23 15:42:55	the8472	0	0	0	6
2006-03-27 11:59:46	gudy	0	1	0	1
2006-03-27 13:58:23	gudy	0	0	0	1
2006-03-27 17:41:26	the8472	0	0	0	6
2006-03-27 17:41:27	the8472	0	0	0	6
2006-03-28 09:39:48	gudy	0	0	0	1
2006-03-28 17:35:51	the8472	0	4	0	10
2006-04-08 18:42:50	the8472	0	0	0	10
2006-04-08 18:42:51	the8472	0	0	0	10
2006-04-12 16:48:25	the8472	0	1	0	11
2006-04-23 18:17:31	the8472	0	0	0	11
2006-04-24 17:10:53	parg	0	19	0	20
2006-04-24 19:05:05	the8472	0	2	0	13
2006-04-26 15:29:05	shadowmatter	0	6	0	6
2006-04-26 15:30:55	shadowmatter	0	0	0	6
2006-04-26 15:32:21	shadowmatter	0	0	0	6
2006-04-29 17:29:18	shadowmatter	0	3	0	9
2006-05-02 04:57:51	parg	0	0	0	20
2006-05-02 17:07:53	the8472	0	2	0	15
2006-05-03 14:48:23	the8472	0	0	0	15
2006-05-04 04:47:48	parg	0	0	0	20
2006-05-04 19:40:07	shadowmatter	0	5	0	14
2006-05-04 19:42:14	shadowmatter	0	-1	0	13
2006-05-04 19:42:28	shadowmatter	0	0	0	13
2006-05-04 19:56:57	shadowmatter	0	6	0	19
2006-05-05 08:13:11	parg	0	0	0	20
2006-05-05 13:30:58	shadowmatter	0	0	0	19
2006-05-05 15:32:02	ledlie	0	0	0	0
2006-05-06 19:43:41	shadowmatter	0	0	0	19
2006-05-12 17:55:01	ledlie	0	0	0	0
2006-05-13 14:08:09	the8472	0	0	0	15
2006-05-13 17:51:13	ledlie	0	1	0	1
2006-05-15 08:51:25	ledlie	0	0	0	1
2006-05-19 16:02:33	ledlie	0	12	0	13
2006-05-20 05:51:55	parg	0	0	0	20
2006-05-20 13:06:04	ledlie	0	0	0	13
2006-05-20 13:06:05	ledlie	0	0	0	13
2006-05-22 13:19:50	ledlie	0	0	0	13
2006-05-23 17:39:52	ledlie	0	0	0	13
2006-06-02 17:38:57	ledlie	0	-1	0	12
2006-06-02 19:01:00	parg	0	0	0	20
2006-06-05 19:03:29	ledlie	0	0	0	12
2006-06-06 09:23:21	tuxpaper	0	0	0	0
2006-06-15 18:47:17	ledlie	0	-14	0	-2
2006-06-29 19:16:39	ledlie	0	-1	0	-3
2006-06-30 11:01:13	ledlie	0	0	0	-3
2006-07-16 05:07:33	parg	0	0	0	20
2006-07-25 22:07:46	the8472	0	0	0	15
2006-07-25 22:07:48	the8472	0	0	0	15
2006-07-26 12:39:37	the8472	0	5	0	20
2006-08-02 05:07:55	the8472	0	10	0	30
2006-08-02 05:07:56	the8472	0	4	0	34
2006-08-02 05:28:16	the8472	0	0	0	34
2006-08-02 05:36:09	the8472	0	0	0	34
2006-08-02 05:36:10	the8472	0	0	0	34
2006-08-11 11:39:32	parg	0	0	0	20
2006-08-23 15:59:52	ledlie	0	0	0	-3
2006-08-24 15:37:41	ledlie	0	0	0	-3
2006-09-08 17:25:29	ledlie	0	0	0	-3
2006-09-08 17:25:31	ledlie	0	0	0	-3
2006-09-11 17:55:46	ledlie	0	2	0	-1
2006-09-28 11:32:45	parg	0	0	0	20
2006-09-28 15:52:37	ledlie	0	4	0	3
2006-10-03 08:44:19	parg	0	0	0	20
2006-11-13 17:11:52	parg	0	0	0	20
2006-11-14 16:47:54	ledlie	0	0	0	3
2006-11-14 16:47:56	ledlie	0	0	0	3
2006-11-14 18:22:50	parg	0	0	0	20
2006-11-14 18:29:45	ledlie	0	0	0	3
2006-12-05 22:05:20	tuxpaper	8	0	8	0
2006-12-05 22:10:36	tuxpaper	4	0	12	0
2006-12-06 22:48:55	tuxpaper	4	0	16	0
2006-12-06 22:52:15	tuxpaper	8	0	24	0
2006-12-06 22:55:17	tuxpaper	6	0	30	0
2006-12-06 23:02:03	tuxpaper	2	0	32	0
2006-12-06 23:05:36	tuxpaper	2	0	34	0
2006-12-06 23:27:25	tuxpaper	0	0	34	0
2006-12-07 12:15:58	tuxpaper	0	0	34	0
2006-12-07 19:33:52	tuxpaper	20	0	54	0
2006-12-08 15:17:33	ledlie	0	0	0	3
2006-12-11 17:45:33	parg	0	0	0	20
2006-12-11 20:32:55	tuxpaper	0	0	54	0
2006-12-14 13:12:57	tuxpaper	0	0	54	0
2006-12-19 21:23:54	parg	2	0	2	20
2006-12-22 02:06:04	tuxpaper	0	0	54	0
2006-12-22 02:07:23	tuxpaper	0	0	54	0
2006-12-22 20:20:00	tuxpaper	4	0	58	0
2006-12-22 20:30:04	tuxpaper	4	0	62	0
2006-12-28 12:11:50	ledlie	0	0	0	3
2006-12-28 12:17:03	parg	0	0	2	20
2006-12-28 13:46:41	parg	0	0	2	20
2007-01-03 12:42:08	parg	0	0	2	20
2007-01-03 12:44:07	parg	0	0	2	20
2007-01-03 12:45:30	parg	0	0	2	20
2007-01-03 12:48:01	parg	0	0	2	20
2007-01-11 02:13:44	parg	0	0	2	20
2007-01-11 19:43:03	tuxpaper	0	0	62	0
2007-01-11 19:52:11	tuxpaper	10	0	72	0
2007-01-11 19:55:52	tuxpaper	42	0	114	0
2007-01-11 19:58:04	tuxpaper	16	0	130	0
2007-01-11 20:03:35	tuxpaper	2	0	132	0
2007-01-11 20:28:16	tuxpaper	2	0	134	0
2007-01-12 17:11:42	tuxpaper	2	0	136	0
2007-01-12 17:12:40	tuxpaper	2	0	138	0
2007-01-12 17:14:54	tuxpaper	6	0	144	0
2007-01-12 20:09:48	tuxpaper	0	0	144	0
2007-01-12 20:51:44	tuxpaper	0	0	144	0
2007-01-14 16:07:18	tuxpaper	0	0	144	0
2007-01-16 00:47:33	tuxpaper	0	0	144	0
2007-01-16 03:01:25	tuxpaper	0	0	144	0
2007-01-16 16:47:00	tuxpaper	0	0	144	0
2007-01-18 17:35:54	tuxpaper	0	0	144	0
2007-01-18 19:46:45	tuxpaper	0	0	144	0
2007-01-19 18:57:14	tuxpaper	0	0	144	0
2007-01-19 18:57:15	tuxpaper	0	0	144	0
2007-01-19 18:57:49	tuxpaper	0	0	144	0
2007-01-19 19:03:28	tuxpaper	0	0	144	0
2007-01-19 21:13:05	tuxpaper	0	0	144	0
2007-01-19 22:34:26	tuxpaper	0	0	144	0
2007-01-19 22:35:56	tuxpaper	0	0	144	0
2007-01-21 20:46:15	tuxpaper	2	0	146	0
2007-01-21 21:15:11	tuxpaper	0	0	146	0
2007-01-23 15:17:45	ledlie	0	0	0	3
2007-01-23 16:59:43	tuxpaper	0	0	146	0
2007-01-23 17:28:54	tuxpaper	0	0	146	0
2007-01-23 20:12:22	tuxpaper	0	0	146	0
2007-01-24 19:06:05	tuxpaper	0	0	146	0
2007-01-24 19:58:14	tuxpaper	0	0	146	0
2007-01-24 19:58:48	tuxpaper	0	0	146	0
2007-01-24 20:01:20	tuxpaper	0	0	146	0
2007-01-24 20:10:17	tuxpaper	0	0	146	0
2007-01-24 20:48:58	tuxpaper	0	0	146	0
2007-01-24 21:13:10	tuxpaper	0	0	146	0
2007-01-29 15:17:23	tuxpaper	0	0	146	0
2007-01-29 15:17:25	tuxpaper	0	0	146	0
2007-01-29 15:49:09	tuxpaper	0	0	146	0
2007-01-29 16:21:17	tuxpaper	0	0	146	0
2007-01-29 16:52:33	tuxpaper	0	0	146	0
2007-01-29 17:53:21	tuxpaper	0	0	146	0
2007-01-30 14:47:39	ledlie	0	1	0	4
2007-06-21 19:53:51	parg	0	0	2	20
2007-12-27 15:52:30	the8472	0	0	0	34
2008-02-02 09:50:13	the8472	0	0	0	34
2008-03-11 20:20:19	parg	0	0	2	20
2008-03-20 17:08:13	ledlie	0	0	0	4
2008-03-21 16:58:05	ledlie	0	0	0	4
2008-04-04 12:14:50	parg	0	0	2	20
2008-06-13 20:17:17	parg	0	0	2	20
2008-07-03 07:47:14	the8472	0	0	0	34
2008-11-24 13:24:26	parg	0	1	2	21
2008-11-24 13:50:45	parg	0	0	2	21
2008-11-24 17:39:45	parg	0	0	2	21
2008-11-24 18:09:05	parg	0	0	2	21
2008-11-24 19:56:58	parg	0	0	2	21
2008-11-24 21:21:17	parg	0	0	2	21
2008-11-25 01:10:28	parg	0	0	2	21
2008-11-25 01:39:23	parg	0	0	2	21
2008-11-25 12:20:31	parg	0	0	2	21
2008-11-25 12:29:08	parg	0	0	2	21
2008-11-25 13:06:32	parg	0	0	2	21
2008-11-25 13:36:54	parg	0	0	2	21
2008-11-25 15:08:30	parg	0	0	2	21
2008-11-25 16:13:11	parg	0	0	2	21
2008-11-25 20:50:56	parg	0	6	2	27
2008-11-25 20:58:22	parg	0	0	2	27
2008-11-25 21:20:43	parg	0	1	2	28
2008-11-26 13:27:43	parg	0	3	2	31
2008-11-26 15:42:22	parg	0	2	2	33
2008-11-26 16:06:17	parg	0	0	2	33
2008-11-26 20:39:14	parg	0	0	2	33
2008-11-28 21:09:30	parg	0	0	2	33
2008-12-01 12:18:17	parg	0	0	2	33
2008-12-01 12:18:18	parg	0	0	2	33
2008-12-01 18:27:25	parg	0	0	2	33
2008-12-01 22:23:57	parg	0	2	2	35
2008-12-02 01:45:43	parg	0	0	2	35
2008-12-02 17:37:30	parg	0	0	2	35
2008-12-02 19:12:57	parg	0	0	2	35
2008-12-02 19:32:44	parg	0	0	2	35
2008-12-05 14:56:22	parg	0	0	2	35
2008-12-05 15:15:05	tuxpaper	-8	2	138	2
2008-12-05 15:16:31	tuxpaper	0	0	138	2
2008-12-06 00:21:59	parg	0	0	2	35
2008-12-07 19:38:55	tuxpaper	0	0	138	2
2008-12-09 01:50:17	parg	0	2	2	37
2008-12-09 12:21:01	parg	0	0	2	37
2008-12-09 15:04:00	parg	0	1	2	38
2008-12-09 15:52:35	parg	0	4	2	42
2008-12-09 19:29:13	parg	0	0	2	42
2008-12-09 19:46:08	parg	0	0	2	42
2008-12-09 20:44:25	tuxpaper	0	1	138	3
2008-12-09 20:45:07	tuxpaper	0	0	138	3
2008-12-09 20:47:22	tuxpaper	0	1	138	4
2008-12-10 11:13:39	parg	0	0	2	42
2008-12-10 13:29:18	parg	0	0	2	42
2008-12-10 13:51:26	parg	0	0	2	42
2008-12-10 14:41:17	parg	0	0	2	42
2008-12-10 15:11:19	parg	0	0	2	42
2008-12-10 18:42:53	tuxpaper	0	1	138	5
2008-12-10 18:50:56	tuxpaper	0	0	138	5
2008-12-10 19:02:21	tuxpaper	0	1	138	6
2008-12-10 19:52:16	tuxpaper	0	0	138	6
2008-12-10 20:43:57	parg	0	0	2	42
2008-12-11 16:50:00	parg	0	0	2	42
2008-12-11 17:59:57	tuxpaper	-6	1	132	7
2008-12-12 19:23:45	tuxpaper	0	0	132	7
2008-12-12 19:31:44	tuxpaper	0	1	132	8
2008-12-15 20:01:42	tuxpaper	0	3	132	11
2008-12-16 00:25:53	parg	0	0	2	42
2008-12-16 00:26:29	parg	0	0	2	42
2008-12-19 20:16:12	parg	0	9	2	51
2008-12-19 20:29:34	tuxpaper	0	0	132	11
2008-12-19 20:57:40	tuxpaper	0	1	132	12
2008-12-19 20:57:41	tuxpaper	0	0	132	12
2008-12-22 21:48:42	parg	0	1	2	52
2008-12-23 15:26:58	tuxpaper	0	0	132	12
2008-12-23 15:27:28	tuxpaper	0	0	132	12
2008-12-23 16:29:47	tuxpaper	0	0	132	12
2008-12-23 16:35:00	tuxpaper	0	0	132	12
2008-12-23 17:18:24	parg	0	8	2	60
2008-12-23 19:04:00	tuxpaper	0	0	132	12
2008-12-24 15:33:02	parg	0	2	2	62
2008-12-24 15:39:29	tuxpaper	0	1	132	13
2008-12-24 15:40:57	tuxpaper	0	1	132	14
2008-12-26 13:52:20	parg	0	1	2	63
2008-12-26 13:52:21	parg	0	8	2	71
2008-12-26 13:56:59	tuxpaper	0	0	132	14
2008-12-26 19:23:35	parg	0	27	2	98
2008-12-31 14:19:45	tuxpaper	0	0	132	14
2009-01-02 01:21:58	tuxpaper	0	0	132	14
2009-01-02 01:21:59	tuxpaper	0	0	132	14
2009-01-02 01:22:00	tuxpaper	0	0	132	14
2009-01-02 01:22:01	tuxpaper	0	0	132	14
2009-01-02 01:25:49	tuxpaper	0	4	132	18
2009-01-02 01:27:32	tuxpaper	0	0	132	18
2009-01-02 14:57:35	tuxpaper	0	2	132	20
2009-01-02 19:02:32	tuxpaper	0	0	132	20
2009-01-05 14:40:57	parg	0	4	2	102
2009-01-05 17:30:52	tuxpaper	0	0	132	20
2009-01-06 17:43:30	tuxpaper	0	0	132	20
2009-01-06 17:46:53	parg	0	0	2	102
2009-01-06 23:55:48	parg	0	3	2	105
2009-01-07 03:49:02	tuxpaper	0	0	132	20
2009-01-07 17:35:03	parg	0	2	2	107
2009-01-07 19:13:07	tuxpaper	0	0	132	20
2009-01-08 01:06:37	parg	0	0	2	107
2009-01-08 01:06:38	parg	0	0	2	107
2009-01-08 12:44:38	parg	0	8	2	115
2009-01-08 14:29:25	tuxpaper	0	1	132	21
2009-01-08 16:22:12	parg	0	4	2	119
2009-01-08 16:22:15	parg	0	6	2	125
2009-01-08 19:43:34	tuxpaper	0	0	132	21
2009-01-08 19:46:07	tuxpaper	0	0	132	21
2009-01-09 00:58:03	parg	0	0	2	125
2009-01-09 14:12:00	parg	0	4	2	129
2009-01-09 14:12:33	parg	0	0	2	129
2009-01-09 14:12:37	parg	0	7	2	136
2009-01-09 14:49:39	parg	0	0	2	136
2009-01-09 14:49:42	parg	0	0	2	136
2009-01-09 18:05:12	tuxpaper	0	1	132	22
2009-01-09 18:20:41	parg	0	4	2	140
2009-01-09 19:25:43	parg	0	7	2	147
2009-01-09 19:26:19	parg	0	30	2	177
2009-01-09 19:42:20	parg	0	0	2	177
2009-01-09 20:13:03	parg	0	3	2	180
2009-01-09 20:15:06	parg	0	11	2	191
2009-01-09 21:24:27	parg	0	3	2	194
2009-01-09 21:24:28	parg	0	0	2	194
2009-01-09 23:29:57	parg	0	0	2	194
2009-01-09 23:30:00	parg	0	0	2	194
2009-01-12 14:53:05	tuxpaper	0	0	132	22
2009-01-12 19:02:12	tuxpaper	0	0	132	22
2009-01-12 20:24:50	tuxpaper	0	0	132	22
2009-01-13 01:30:43	parg	0	0	2	194
2009-01-13 13:31:06	parg	0	1	2	195
2009-01-13 16:34:18	tuxpaper	0	0	132	22
2009-01-13 17:58:41	tuxpaper	0	0	132	22
2009-01-13 18:00:24	tuxpaper	0	0	132	22
2009-01-13 20:10:00	parg	0	4	2	199
2009-01-14 00:26:32	parg	0	12	2	211
2009-01-14 15:58:36	tuxpaper	0	0	132	22
2009-01-15 13:30:50	parg	0	1	2	212
2009-01-15 15:05:11	parg	0	2	2	214
2009-01-15 15:40:28	tuxpaper	0	0	132	22
2009-01-15 15:43:22	tuxpaper	0	0	132	22
2009-01-15 16:09:42	parg	0	0	2	214
2009-01-15 16:53:58	parg	0	2	2	216
2009-01-15 17:46:01	parg	0	0	2	216
2009-01-15 20:12:56	parg	0	18	2	234
2009-01-15 20:38:32	parg	0	1	2	235
2009-01-16 17:31:57	tuxpaper	0	0	132	22
2009-01-16 19:23:52	parg	0	0	2	235
2009-01-16 19:58:58	parg	0	0	2	235
2009-01-16 23:51:59	parg	0	0	2	235
2009-01-19 01:03:59	tuxpaper	0	1	132	23
2009-01-19 01:06:38	tuxpaper	0	5	132	28
2009-01-19 14:11:22	tuxpaper	0	0	132	28
2009-01-19 14:17:09	tuxpaper	0	0	132	28
2009-01-19 15:02:57	tuxpaper	0	1	132	29
2009-01-19 15:52:57	tuxpaper	0	0	132	29
2009-01-19 19:02:31	tuxpaper	0	6	132	35
2009-01-19 19:32:06	tuxpaper	0	3	132	38
2009-01-19 19:34:46	parg	0	8	2	243
2009-01-19 19:34:47	parg	0	0	2	243
2009-01-19 19:52:42	tuxpaper	0	0	132	38
2009-01-19 20:05:38	parg	0	0	2	243
2009-01-19 21:27:54	parg	0	0	2	243
2009-01-20 03:55:28	tuxpaper	0	0	132	38
2009-01-20 04:12:22	tuxpaper	0	0	132	38
2009-01-20 12:11:43	tuxpaper	0	0	132	38
2009-01-20 12:49:53	tuxpaper	0	0	132	38
2009-01-20 14:15:29	tuxpaper	0	0	132	38
2009-01-20 22:58:50	tuxpaper	0	0	132	38
2009-01-21 01:00:15	parg	0	0	2	243
2009-01-21 14:32:02	parg	0	2	2	245
2009-01-21 16:51:11	tuxpaper	0	0	132	38
2009-01-21 16:54:16	tuxpaper	0	12	132	50
2009-01-21 17:20:22	parg	0	2	2	247
2009-01-21 20:09:55	tuxpaper	0	0	132	50
2009-01-21 20:10:11	tuxpaper	0	0	132	50
2009-01-21 20:29:14	tuxpaper	0	0	132	50
2009-01-22 15:58:40	tuxpaper	0	0	132	50
2009-01-22 16:57:44	tuxpaper	0	1	132	51
2009-01-22 17:01:14	tuxpaper	0	0	132	51
2009-01-22 17:03:02	tuxpaper	0	0	132	51
2009-01-23 17:07:03	parg	0	2	2	249
2009-01-23 17:45:12	parg	0	0	2	249
2009-01-23 18:05:07	parg	0	0	2	249
2009-01-24 16:56:32	tuxpaper	0	0	132	51
2009-01-26 16:15:35	parg	0	0	2	249
2009-01-26 17:00:07	parg	0	0	2	249
2009-01-26 17:07:00	tuxpaper	0	0	132	51
2009-01-26 17:16:14	tuxpaper	0	0	132	51
2009-01-26 20:22:10	parg	0	2	2	251
2009-01-26 20:45:55	parg	0	17	2	268
2009-01-26 20:50:57	parg	0	2	2	270
2009-01-28 17:05:47	parg	0	6	2	276
2009-01-28 19:59:50	parg	0	0	2	276
2009-01-28 21:12:43	parg	0	8	2	284
2009-01-28 21:12:46	parg	0	7	2	291
2009-01-29 01:42:02	parg	0	0	2	291
2009-01-29 01:42:09	parg	0	0	2	291
2009-01-29 17:27:32	parg	0	5	2	296
2009-01-29 17:27:35	parg	0	0	2	296
2009-01-29 18:53:54	parg	0	0	2	296
2009-01-29 19:47:52	parg	0	0	2	296
2009-01-29 19:59:42	parg	0	1	2	297
2009-01-29 20:15:42	parg	0	0	2	297
2009-01-29 21:12:09	parg	0	0	2	297
2009-01-29 21:12:12	parg	0	1	2	298
2009-01-30 17:45:21	parg	0	1	2	299
2009-01-30 18:12:22	parg	0	0	2	299
2009-01-30 18:44:23	parg	0	0	2	299
2009-02-01 20:35:20	tuxpaper	0	2	132	53
2009-02-02 12:34:23	parg	0	4	2	303
2009-02-02 18:01:29	parg	0	0	2	303
2009-02-02 18:54:19	parg	0	0	2	303
2009-02-02 21:03:44	parg	0	0	2	303
2009-02-02 21:03:47	parg	0	0	2	303
2009-02-04 01:18:41	parg	0	5	2	308
2009-02-04 12:21:10	parg	0	1	2	309
2009-02-04 12:21:38	parg	0	0	2	309
2009-02-04 17:05:03	parg	0	3	2	312
2009-02-04 19:36:25	parg	0	0	2	312
2009-02-05 12:43:15	parg	0	1	2	313
2009-02-05 12:43:36	parg	0	0	2	313
2009-02-05 15:03:28	parg	0	0	2	313
2009-02-05 18:15:25	parg	0	1	2	314
2009-02-05 19:40:34	parg	0	0	2	314
2009-02-05 21:34:45	parg	0	2	2	316
2009-02-05 21:34:46	parg	0	0	2	316
2009-02-06 13:20:03	parg	0	0	2	316
2009-02-06 20:28:44	parg	0	7	2	323
2009-02-07 00:23:43	parg	0	0	2	323
2009-02-09 21:25:49	parg	0	1	2	324
2009-02-10 01:35:07	parg	0	0	2	324
2009-02-10 13:23:19	parg	0	0	2	324
2009-02-10 13:23:20	parg	0	0	2	324
2009-02-10 15:39:05	parg	0	0	2	324
2009-02-10 18:43:28	parg	0	3	2	327
2009-02-10 18:43:29	parg	0	2	2	329
2009-02-10 20:18:38	parg	0	2	2	331
2009-02-10 20:18:39	parg	0	0	2	331
2009-02-10 20:33:32	parg	0	0	2	331
2009-02-11 18:09:50	parg	0	1	2	332
2009-02-12 00:11:16	parg	0	4	2	336
2009-02-12 16:46:27	parg	0	5	2	341
2009-02-12 20:40:32	tuxpaper	0	0	132	53
2009-02-12 20:40:33	tuxpaper	0	0	132	53
2009-02-12 23:54:20	parg	0	1	2	342
2009-02-12 23:54:21	parg	0	0	2	342
2009-02-13 20:06:56	tuxpaper	0	0	132	53
2009-02-13 21:32:32	parg	0	9	2	351
2009-02-13 21:36:36	parg	0	0	2	351
2009-02-13 21:48:21	parg	0	0	2	351
2009-02-13 23:04:54	tuxpaper	0	0	132	53
2009-02-14 15:38:56	parg	0	0	2	351
2009-02-16 18:06:09	parg	0	0	2	351
2009-02-16 18:13:00	tuxpaper	0	0	132	53
2009-02-17 20:47:46	tuxpaper	0	0	132	53
2009-02-18 13:09:41	gudy	0	0	0	1
2009-02-19 13:54:33	parg	0	5	2	356
2009-02-19 13:54:37	parg	0	0	2	356
2009-02-20 13:15:28	parg	0	4	2	360
2009-02-20 19:32:10	tuxpaper	0	0	132	53
2009-02-20 22:51:07	parg	0	8	2	368
2009-02-22 21:56:05	tuxpaper	0	0	132	53
2009-02-23 18:35:20	tuxpaper	0	0	132	53
2009-02-23 20:16:10	tuxpaper	0	0	132	53
2009-02-23 20:59:13	tuxpaper	0	0	132	53
2009-02-23 21:07:07	parg	0	9	2	377
2009-02-23 21:07:08	parg	0	0	2	377
2009-02-23 21:07:10	parg	0	4	2	381
2009-02-24 15:27:45	parg	0	0	2	381
2009-02-24 17:43:34	parg	0	1	2	382
2009-02-24 17:43:35	parg	0	0	2	382
2009-02-24 19:33:31	parg	0	-2	2	380
2009-02-24 19:33:32	parg	0	0	2	380
2009-02-24 19:33:33	parg	0	0	2	380
2009-02-25 00:39:49	parg	0	5	2	385
2009-02-25 12:08:15	parg	0	0	2	385
2009-02-25 17:20:59	parg	0	0	2	385
2009-02-25 19:49:05	parg	0	1	2	386
2009-02-25 21:23:41	parg	0	-1	2	385
2009-02-26 20:32:22	parg	0	2	2	387
2009-02-27 01:25:39	parg	0	0	2	387
2009-02-27 16:44:29	parg	0	1	2	388
2009-02-27 18:13:27	parg	0	0	2	388
2009-02-27 19:16:44	parg	0	0	2	388
2009-02-27 20:01:21	parg	0	0	2	388
2009-02-27 20:01:24	parg	0	1	2	389
2009-02-27 20:34:17	parg	0	0	2	389
2009-02-27 23:31:38	parg	0	0	2	389
2009-02-28 00:47:34	parg	0	0	2	389
2009-03-01 01:30:13	tuxpaper	0	0	132	53
2009-03-01 18:01:58	tuxpaper	0	0	132	53
2009-03-01 19:39:25	parg	0	0	2	389
2009-03-02 04:11:01	tuxpaper	0	3	132	56
2009-03-02 04:15:20	tuxpaper	0	0	132	56
2009-03-02 04:45:42	tuxpaper	-2	1	130	57
2009-03-02 04:47:26	tuxpaper	0	0	130	57
2009-03-02 04:49:38	tuxpaper	0	1	130	58
2009-03-02 04:56:50	tuxpaper	0	0	130	58
2009-03-02 05:10:36	tuxpaper	0	0	130	58
2009-03-02 17:35:28	parg	0	2	2	391
2009-03-02 17:35:29	parg	0	0	2	391
2009-03-02 20:14:59	parg	0	0	2	391
2009-03-02 20:15:01	parg	0	0	2	391
2009-03-02 20:47:33	parg	0	0	2	391
2009-03-02 21:55:33	parg	0	0	2	391
2009-03-02 22:06:40	parg	0	0	2	391
2009-03-02 22:54:46	tuxpaper	0	0	130	58
2009-03-02 23:04:13	tuxpaper	0	0	130	58
2009-03-03 11:35:04	parg	0	0	2	391
2009-03-03 12:13:19	parg	0	1	2	392
2009-03-03 13:33:07	parg	0	0	2	392
2009-03-03 13:33:08	parg	0	0	2	392
2009-03-03 16:12:49	parg	0	-1	2	391
2009-03-03 16:12:50	parg	0	0	2	391
2009-03-03 17:32:05	parg	0	0	2	391
2009-03-03 17:32:06	parg	0	0	2	391
2009-03-03 18:41:52	tuxpaper	0	0	130	58
2009-03-03 21:10:43	parg	0	1	2	392
2009-03-03 22:51:21	parg	0	0	2	392
2009-03-04 00:37:51	tuxpaper	0	0	130	58
2009-03-04 00:45:27	parg	0	0	2	392
2009-03-04 01:26:11	tuxpaper	0	0	130	58
2009-03-04 12:55:25	parg	0	3	2	395
2009-03-04 12:55:26	parg	0	0	2	395
2009-03-04 12:55:28	parg	0	0	2	395
2009-03-04 12:55:30	parg	0	0	2	395
2009-03-04 12:55:32	parg	0	0	2	395
2009-03-04 13:09:54	parg	0	0	2	395
2009-03-04 14:15:36	parg	0	0	2	395
2009-03-04 14:15:38	parg	0	0	2	395
2009-03-04 20:36:54	parg	0	0	2	395
2009-03-04 21:09:51	tuxpaper	0	0	130	58
2009-03-04 21:10:55	tuxpaper	0	0	130	58
2009-03-05 04:10:30	tuxpaper	0	29	130	87
2009-03-05 04:55:24	tuxpaper	0	1	130	88
2009-03-05 04:56:46	tuxpaper	0	0	130	88
2009-03-05 11:54:51	parg	0	1	2	396
2009-03-05 12:01:50	parg	0	0	2	396
2009-03-05 15:14:56	parg	0	-1	2	395
2009-03-05 16:51:42	tuxpaper	0	0	130	88
2009-03-05 17:00:05	parg	0	0	2	395
2009-03-05 19:52:22	parg	0	0	2	395
2009-03-05 19:52:23	parg	0	0	2	395
2009-03-05 19:57:41	parg	0	0	2	395
2009-03-05 20:54:22	parg	0	0	2	395
2009-03-05 21:00:23	parg	0	0	2	395
2009-03-05 21:00:24	parg	0	0	2	395
2009-03-05 21:24:32	parg	0	0	2	395
2009-03-05 22:09:28	tuxpaper	0	0	130	88
2009-03-05 22:11:28	tuxpaper	0	0	130	88
2009-03-06 13:03:54	tuxpaper	0	5	130	93
2009-03-06 13:03:55	parg	0	0	2	395
2009-03-06 13:03:57	tuxpaper	0	0	130	93
2009-03-06 13:10:09	parg	0	0	2	395
2009-03-06 13:36:19	parg	0	0	2	395
2009-03-06 14:01:03	parg	0	0	2	395
2009-03-06 14:39:49	parg	0	1	2	396
2009-03-06 15:03:45	parg	0	0	2	396
2009-03-06 15:11:53	tuxpaper	0	0	130	93
2009-03-06 16:44:48	parg	0	0	2	396
2009-03-06 17:33:54	parg	0	0	2	396
2009-03-06 20:49:57	parg	0	1	2	397
2009-03-06 20:50:00	parg	0	8	2	405
2009-03-06 23:44:06	parg	0	0	2	405
2009-03-07 00:02:13	parg	0	0	2	405
2009-03-08 10:56:12	parg	0	4	2	409
2009-03-08 17:34:07	tuxpaper	0	0	130	93
2009-03-08 17:39:57	tuxpaper	0	0	130	93
2009-03-08 18:15:43	tuxpaper	0	0	130	93
2009-03-08 19:17:11	parg	0	0	2	409
2009-03-09 12:47:49	parg	0	0	2	409
2009-03-09 12:47:50	parg	0	0	2	409
2009-03-09 13:12:46	parg	0	0	2	409
2009-03-09 13:32:25	parg	0	1	2	410
2009-03-09 15:07:21	parg	0	0	2	410
2009-03-09 15:25:28	parg	0	2	2	412
2009-03-09 15:25:31	parg	0	0	2	412
2009-03-09 17:24:41	tuxpaper	0	0	130	93
